method,iteration,num_sites,sample_size,global_mean,global_var,global_skew,hemi_mean,hemi_var,hemi_skew
'great_circle',3,250,31125,10046.443067209657,19423969.95360917,-0.01335264784902989,8387.507124586382,16664731.11000297,0.14511588842574513
'great_circle',4,250,31125,10005.556350857132,18856207.024025522,0.00893790808675081,8182.544360388539,15074203.198778726,0.24573969928164263
'great_circle',5,250,31125,10036.061186446137,18921678.567790497,0.0013603586917626843,7855.992725675806,14218710.870918427,0.3199214811431264
'great_circle',6,250,31125,10055.027239982888,19068537.157114033,-0.005649920275971288,8012.405636842413,15008524.39956109,0.23476658897698494
'great_circle',7,250,31125,10039.583500030994,18876722.87710008,-0.008676893719008686,8164.225204732238,15321789.806580555,0.21427649308470445
'great_circle',8,250,31125,9996.169435563097,18859949.06441387,0.012220234164690627,8061.639886104334,14381331.844222939,0.23925351397231914
'great_circle',9,250,31125,9987.096728012424,18973038.132779755,0.017259302210714703,8208.928643980084,15900716.528125035,0.23619410837512417
'great_circle',10,250,31125,10021.965803840485,19016211.389411777,0.0005087081262668848,8038.84030504307,15224338.522861239,0.22820439464758852
'great_circle',11,250,31125,10018.473183694306,19159677.022904243,-0.0011563498687406414,7703.341618208936,14425255.944569621,0.35664002202546874
'great_circle',12,250,31125,9994.061233309625,18920857.23159084,0.006474386509391761,8115.957492632531,15294041.262708591,0.26710726584537403
'great_circle',13,250,31125,9993.177987814033,18799725.551069815,-0.009517147453022436,8517.198179557296,16820180.002347678,0.2085860806554445
'great_circle',14,250,31125,10059.963544767801,18807818.82424808,-0.01286785657438747,8407.675836750293,16028229.547380265,0.2659346191075341
'great_circle',15,250,31125,10028.303517271746,18797437.31276655,0.004943811699577804,8207.112367096455,15785324.976980368,0.18649415970029987
'great_circle',16,250,31125,9998.648038368872,19031630.4830696,0.00021985103685612917,7885.112409994008,14606470.418140281,0.3442237297565197
'great_circle',17,250,31125,9955.653165841613,19179618.75281758,0.007587484253117787,8000.05340099051,15179890.228253903,0.24362217386045965
'great_circle',18,250,31125,9986.721647286737,19054465.56355056,0.011400176857883838,7945.76373960194,15039809.374835677,0.26425640241029896
'great_circle',19,250,31125,10019.953790715144,19111753.780807655,0.01383715533500221,8035.345895837073,15047156.601416564,0.30819164257792814
'great_circle',20,250,31125,10047.266053683104,18787063.18240921,-0.020753737993158966,7987.761990533531,14452593.531160273,0.24985751578279608
'great_circle',21,250,31125,9997.67265536379,19269635.80310859,-0.013131624616404975,7693.756624809594,15310358.716477161,0.3494554377655574
'great_circle',22,250,31125,10034.887848898827,18997100.319879357,-0.005468829239269545,8516.302766805256,16870824.925192863,0.20174996326168498
'great_circle',23,250,31125,9986.897648051874,18846334.409253616,0.016138177719715797,8236.539395606313,15920115.639757551,0.2546074399023518
'great_circle',24,250,31125,10018.403237133329,19347002.513849296,0.0023002725254523907,8573.17598977827,17632679.25074272,0.15739059575193087
'great_circle',25,250,31125,10046.428246136567,18734118.245952144,-0.012714516387882374,8048.487145865822,14672295.89643688,0.2583753241010539
'great_circle',26,250,31125,9999.88255865974,18995085.977582633,0.009080742671792241,8192.723564570852,15339019.5698619,0.27197581726797165
'great_circle',27,250,31125,10008.6316006239,19193836.357244894,0.003446212931063256,7918.132016560102,14806658.785188248,0.33987757953745545
'great_circle',28,250,31125,10003.210510638379,19108716.72836397,0.01902070842531859,7912.779948424446,14655763.274731455,0.29198102756254285
'great_circle',29,250,31125,10064.22129522533,18865318.78603531,-0.004707379262920534,7878.566840171177,14178810.50422973,0.25036674565214506
'great_circle',30,250,31125,10052.723251040152,18897434.378862936,0.004083274093001622,8366.650088197728,16248104.573440708,0.21232625367368868
'great_circle',31,250,31125,10036.535341301691,18944048.609226044,-0.0007587346929656989,8305.394059779717,15847760.35781889,0.18314299709328175
'great_circle',32,250,31125,10052.22439310625,18717522.865578435,-0.013334256284541185,7998.511932665779,14644542.083992595,0.28969039723214973
'great_circle',33,250,31125,10001.273094748618,18858191.46968629,-0.007687069493483115,8186.594247817488,15728865.193747502,0.18742712191171434
'great_circle',34,250,31125,10038.475776827096,18667141.782184307,0.014754766860062996,8259.209948447706,15515119.164969124,0.23032053226306234
'great_circle',35,250,31125,9975.667346668195,18783186.024276484,0.008970053879155927,7721.335877714688,13570894.881797994,0.34837338056050626
'great_circle',36,250,31125,10051.703376662053,18941948.90328808,-0.004332124068054349,8376.293854583913,15838837.200104715,0.23434982451911984
'great_circle',37,250,31125,10025.846293874629,18770889.311757766,-0.018659594070366544,8489.632195225548,16642948.537429791,0.16714418176129056
'great_circle',38,250,31125,9962.738576828995,19060286.42015887,0.012812933976921737,7744.6759438541885,13727540.262902524,0.2615847633396771
'great_circle',39,250,31125,10049.12478665205,19183403.161366303,-0.001583853223490085,8181.221997243652,16126694.030294776,0.1419856129660192
'great_circle',40,250,31125,10023.907950076533,18831863.56151923,0.00371675554945794,8131.292097180983,15034997.977900768,0.21477395955146633
'great_circle',41,250,31125,9992.75949939582,19086992.40708249,-0.002088569975556134,8327.690151697727,15947285.680080129,0.1875579408570541
'great_circle',42,250,31125,10022.949380473152,19114795.356447514,-0.010592294145593322,8094.703036501642,15209453.210616678,0.278489338589822
'great_circle',43,250,31125,10005.50512779479,19026164.22497378,0.004912722651680183,8178.692068072513,15539404.202159585,0.23772593934664502
'great_circle',44,250,31125,9963.791147831644,18878182.81944273,0.009976875097575671,8286.910744275487,16003207.95153956,0.19004921407076578
'great_circle',45,250,31125,10042.008893396565,18990858.186335657,0.010704816916771035,8160.7486862858495,15632902.4243141,0.28568518080782584
'great_circle',46,250,31125,10048.119426120706,18929332.12311151,-0.0034416480836604326,7917.530711930708,14493453.388326691,0.2705438594927756
'great_circle',47,250,31125,10000.58691885356,19158698.067091882,-0.018057211696804243,8368.92487591543,16298565.305676753,0.13533285032222644
'great_circle',48,250,31125,9941.100898843375,18665829.769231312,0.016461444651734845,7990.037996276915,14629696.72008444,0.24408962236851245
'great_circle',49,250,31125,10022.864480321172,19347999.286416445,-0.0028360429339695102,7420.93194465321,13162762.723925559,0.3514512693790665
'great_circle',50,250,31125,9989.295115742978,19006228.247496847,0.012209937677600606,8094.909564114124,15151085.255087059,0.21704552922010092
'great_circle',51,250,31125,10011.505404126561,18922824.000454172,0.027896260313542365,8152.650812367267,15173357.984136615,0.20088817462974073
'great_circle',52,250,31125,9921.998197149445,19000456.447942216,0.023147990705981086,7977.8636259843515,14972584.009942256,0.21061728677595712
'great_circle',53,250,31125,10012.181282941798,19094502.153669976,-0.022045500504589352,7902.853446133624,15061734.954070663,0.3141517425419895
'great_circle',54,250,31125,10031.42960998059,18867472.25859525,-0.00046788247414294835,8195.900746350257,15728440.140895326,0.2824595384035538
'great_circle',55,250,31125,10032.89100111825,18918733.225319613,-0.01437891087988513,8162.303053047745,15183421.890249394,0.21085805376541936
'great_circle',56,250,31125,9986.485445507053,19338012.17174916,-0.003986258077847256,8298.14309118941,16963105.4163164,0.28620684057988416
'great_circle',57,250,31125,10033.447409625247,19128354.05460976,0.0016916391654884725,7694.17332786457,13713596.664742714,0.3096124649103085
'great_circle',58,250,31125,10028.520761756661,19328038.1550735,0.0015672250784391254,8565.362484144987,17739548.699161977,0.26438895371430654
'great_circle',59,250,31125,10068.681721831386,18749600.20452046,0.00027233737096257695,7936.631617239427,14567589.715178965,0.3641248657778798
'great_circle',60,250,31125,10037.573280174201,18917400.93273245,-0.007454974977281058,8446.886600947448,16663696.913356408,0.15670574437804413
'great_circle',61,250,31125,9987.579138046221,19045336.86829794,0.0036380143570798823,8136.071499118429,15539379.072952636,0.26859512242403966
'great_circle',62,250,31125,10001.532866287966,19048684.01867263,-0.0011315219695584747,8124.770389073458,15682367.549664306,0.23777113766539085
'great_circle',63,250,31125,9898.004260443195,19062510.20604757,0.03566599500333522,7906.254342811969,14782039.305707464,0.36462667286237443
'great_circle',64,250,31125,9973.921647969675,18858047.32734881,-0.004229280474010179,8603.415082686553,17420901.8017561,0.20114555855919752
'great_circle',65,250,31125,10008.92247833208,18999312.812952578,0.01889935566274934,8292.798721155621,16137516.889935471,0.2560939848324237
'great_circle',66,250,31125,9996.62762061057,19179673.72936758,-0.00700684457510546,7802.89914831456,14516239.21722129,0.25625686948101617
'great_circle',67,250,31125,9956.109152751764,18809641.6149582,0.0016250562540117025,8254.886404137505,15670577.09778448,0.18234529078781198
'great_circle',68,250,31125,10015.9522375599,18846922.724355772,0.0038244659279086262,8185.293441806354,15362088.737941736,0.2326175187292917
'great_circle',69,250,31125,10017.544395685216,18979387.28406861,0.005761056417495138,8374.43437011746,16238357.342531253,0.2289913808757292
'great_circle',70,250,31125,10041.82206167063,18822125.43098151,-0.015044769614701229,8148.723846872465,15557648.090669286,0.22472691271276193
'great_circle',71,250,31125,9944.947460106958,18893800.562211256,0.010941946747540739,8209.724486534324,16503419.40888264,0.24344442166257924
'great_circle',72,250,31125,10010.431687370545,18993681.353438206,-0.00697068075933558,7941.886152548109,15297155.409287443,0.30824234877252554
'great_circle',73,250,31125,10026.994170092588,18749035.70904442,-0.0068124407384233315,8324.596337832376,15523947.870141711,0.1771845242970957
'great_circle',74,250,31125,9985.86747272604,18908171.978831396,0.010131876475311613,8142.464570122635,15057978.039372617,0.2293431443873106
'great_circle',75,250,31125,10020.169850884327,18678959.537997603,-0.0163204145269148,8179.611797962752,15457822.212038038,0.13302928658988336
'great_circle',76,250,31125,9984.740608950875,18996797.914935406,0.006963417657465639,7816.9432702985805,14132807.66131056,0.2855178938364746
'great_circle',77,250,31125,9955.751663124782,18573208.328701347,0.01242243329674825,8018.519987925509,14769723.023527041,0.21220485874175768
'great_circle',78,250,31125,9998.479842300228,19174434.047583424,0.0069047215399941735,8017.364977607073,15026813.83437575,0.27072447235779057
'great_circle',79,250,31125,9991.419338270536,18766293.966483388,-0.004651632238888484,8011.038496893109,15408831.831033412,0.2602778398260256
'great_circle',80,250,31125,10010.63392730513,19116298.457720317,0.0011386034924944124,8189.20047118766,15633491.917350037,0.2685437408149271
'great_circle',81,250,31125,10061.630790100886,19183532.04508943,-0.017957971405799824,7710.23139176867,14236140.816662919,0.34584653621431205
'great_circle',82,250,31125,10006.850712592153,18814182.769237243,-0.01780768007691758,8109.060259450812,15524224.720990468,0.26334058447372727
'great_circle',83,250,31125,10017.044952117647,18965804.507595245,-0.0026407087948350154,8256.0805264774,15859673.18580362,0.29533066100347266
'great_circle',84,250,31125,10005.376617781054,19156749.1033906,-0.00010681609496798125,8006.752519198734,15385971.928665351,0.20117469701410418
'great_circle',85,250,31125,9989.180608526478,19167593.324725676,0.001877416391727809,8031.721885603839,15114779.918004269,0.29284359382560277
'great_circle',86,250,31125,9997.469928326205,18893722.192447,0.01208715752306003,8281.760915726341,15582743.966148712,0.25976809532707656
'great_circle',87,250,31125,9962.96437055047,18809629.830477405,-0.0003793205822170919,7850.762969649303,14265926.084654674,0.2422903936812906
'great_circle',88,250,31125,10030.334130663805,19356513.97376709,-0.003419673756868579,8017.065217940474,15139286.874279195,0.2909506363861051
'great_circle',89,250,31125,10009.92598405087,19252502.074783865,-0.0076725953979319686,8119.789935799961,15713500.25141298,0.21863427252741857
'great_circle',90,250,31125,9975.373279185014,18770483.583115853,0.005769763635204752,8072.548335638664,15312814.87859203,0.2849610120450865
'great_circle',91,250,31125,10008.63635349964,18716452.993192755,-0.019737831071194145,8315.29540530308,16288405.182592513,0.22195452800664425
'great_circle',92,250,31125,10002.439070371882,18767231.77400576,0.004211402717220173,7766.436713560498,14113339.473781155,0.28559099794832304
'great_circle',93,250,31125,10012.212705418022,18821222.292856596,-0.0016900408443028907,8151.064446351228,15202012.361605944,0.2594792898614524
'great_circle',94,250,31125,9992.415846492278,18916737.52892055,0.0033924056613576768,8194.771390769994,15622161.910839604,0.25867821067514596
'great_circle',95,250,31125,9996.582900674342,18950692.476041384,0.0020082869198340173,8184.809155209015,15827770.49940642,0.2240951888693156
'great_circle',96,250,31125,10042.69836313906,18777934.686561566,0.001766814779623614,8066.862672766089,15140040.785773242,0.2577313091405272
'great_circle',97,250,31125,9984.2384185823,19060385.105260093,0.0001582814305016723,8095.159341346695,15423262.498870097,0.2530873474472442
'great_circle',98,250,31125,10004.768052586613,18775320.305673365,-0.0009070390999433147,7908.978483429128,14296517.507027127,0.24565122868034509
'great_circle',99,250,31125,10028.513036325532,18978412.322599594,-0.005673650303066401,7957.52916095799,14928973.106514022,0.33485570443493134
'great_circle',0,300,44850,10006.408457015063,18936877.51687357,-0.024089869720604354,8284.686605976965,15895043.016565546,0.19256181379411363
'great_circle',1,300,44850,9971.434377392105,19099863.473543078,0.004573325083768203,8203.3666788095,16301645.788054986,0.21469532630898866
'great_circle',2,300,44850,10021.461784566201,18913339.25788003,0.006533230154669096,7932.1958761191145,14558406.887717063,0.2760462249394179
'great_circle',3,300,44850,10015.540139656436,18893162.382258072,0.006170221236120089,8134.567486897887,15536958.304589985,0.24988305029692415
'great_circle',4,300,44850,9949.670869878339,18877187.024782572,0.01453713150356684,8330.84931784163,16638517.790962612,0.16954435458005412
'great_circle',5,300,44850,10020.50824219781,18760516.797107667,-0.004018023719608457,8042.348442675671,15073946.82217598,0.21795649363672315
'great_circle',6,300,44850,9977.228959923328,19180418.410784923,0.0072163247623683365,7853.237589995901,14503283.439171538,0.31468355360219075
'great_circle',7,300,44850,10049.530571521602,18833344.014540322,-0.011838298084870268,8334.378693076702,15720344.052958582,0.19731104515396294
'great_circle',8,300,44850,9990.110331344722,18989730.279464144,0.004864670964669266,7977.916034716044,14719788.599990718,0.2970756048128518
'great_circle',9,300,44850,10030.403049675066,19140792.928124093,-0.0018506162411366304,8222.339286344068,15940340.760457808,0.24650009673800155
'great_circle',10,300,44850,10025.251005375238,19025398.448190827,-0.014171428986700658,8305.16235006205,16204258.463837491,0.2698674025718732
'great_circle',11,300,44850,10032.511023451565,19045518.552804496,-0.005607391638645575,8186.5704295240075,15744865.407461207,0.22562085548046637
'great_circle',12,300,44850,9997.608170174577,18921145.429377034,0.0027648326658705085,8047.225562992305,15072412.530032346,0.19588091507395958
'great_circle',13,300,44850,9918.355303684531,18835152.712496795,0.028682656262362664,8566.724888111477,16813931.25645552,0.1975412474099417
'great_circle',14,300,44850,10005.203775147256,18966964.728040367,-0.00976928163796495,8310.192382729028,16587778.100177703,0.29055910100925764
'great_circle',15,300,44850,10036.682593817966,19173172.566590615,-0.001632157694861105,8179.0170999850125,16123427.624586854,0.28521653027512084
'great_circle',16,300,44850,10006.295587747823,18755490.168325037,-0.007570694844311842,8147.616195817249,15216194.381856935,0.21640435278003634
'great_circle',17,300,44850,10020.337076278536,18901449.79178937,-0.0008330803862456747,8353.43198156198,16167391.078914752,0.22431661423793456
'great_circle',18,300,44850,10006.93025662888,18807106.83038371,-0.006268396325926537,8089.988546626989,14878992.70155399,0.24050586524627646
'great_circle',19,300,44850,10016.942949599923,18826979.403230593,-0.004132562779891076,8042.717192010192,14814010.407603834,0.3243433402401514
'great_circle',20,300,44850,10030.386158430692,19137130.222244762,-0.00195524151052093,8091.97609320924,15111881.956131246,0.24156657898223152
'great_circle',21,300,44850,10023.791327761353,18916853.074535124,-0.005013237882395488,8117.068631385112,15887970.849834973,0.2607121357873442
'great_circle',22,300,44850,9975.22604909677,19242622.69740811,-0.011278109424395794,8102.3470538816855,15742824.434921563,0.2345565542680188
'great_circle',23,300,44850,10033.895636618132,19278752.584408324,-0.0035100324591398058,7974.984596704548,14904537.776224405,0.2609322598317557
'great_circle',24,300,44850,9982.416572770138,18833886.87162567,-0.00858799647873073,7961.213186209423,14704489.289333025,0.26492621908333325
'great_circle',25,300,44850,9930.172285943265,19260018.450163502,0.00776111989449253,7662.536266929386,14276174.395683162,0.3041876428976509
'great_circle',26,300,44850,10022.960944443665,19234879.938237987,0.001916227116112159,7837.817634844404,14210182.18046258,0.2647639364431529
'great_circle',27,300,44850,10020.546579696336,18961110.55670889,0.0016625457861895899,8111.757536584679,15115925.809055345,0.2471410144064924
'great_circle',28,300,44850,9944.549049105619,19044339.233358644,-0.0021571124415628706,8080.585865713136,15165496.88716853,0.2510836550552691
'great_circle',29,300,44850,10025.61070810357,18812828.702895746,-1.0853785796540212e-05,8130.510139694103,15101585.229107467,0.25678503207374903
'great_circle',30,300,44850,10022.302556667306,19183247.10305817,-0.008105471866522664,8203.669269437352,15812376.511816187,0.23708893360838534
'great_circle',31,300,44850,10007.91976524025,19306202.25536056,0.0026586517114565236,7920.9823088229905,15290997.582121652,0.29187902383265446
'great_circle',32,300,44850,10020.21731925643,18836204.30170984,0.005185871901152686,7984.334648524889,14783399.872765606,0.2697922644723387
'great_circle',33,300,44850,9997.371470946648,19092501.33223007,-0.00046657657068688524,8267.643850872912,16612201.388907587,0.27259736423071756
'great_circle',34,300,44850,10068.489221615158,18941450.723650053,-0.0126070397434935,7921.717105878752,14461001.79456967,0.2595475134999198
'great_circle',35,300,44850,9999.803066485194,18974790.631215278,0.0038655128474043604,7945.577169907384,14545203.070512109,0.27575091942285385
'great_circle',36,300,44850,10031.56836418876,19047615.062793348,-0.0147668951738518,8283.575816732277,16320049.356196944,0.2147565160067426
'great_circle',37,300,44850,10057.60952727607,18771505.63094244,-0.011883155164902645,8148.199401969498,15218026.998728763,0.23180595203034388
'great_circle',38,300,44850,10016.511088748444,18978093.220326483,-0.0075745841046331456,7994.714987528383,14891265.381232776,0.24818796609634194
'great_circle',39,300,44850,10032.249937854183,18706224.542583346,-0.010645169969649057,7963.289066340852,14692913.190441944,0.2559234831295381
'great_circle',40,300,44850,9988.461741549972,19166515.977046758,0.014630250201683324,8138.488652703484,15573897.853417797,0.25643249438070215
'great_circle',41,300,44850,10006.44875542106,19019669.8543708,-0.019608670688538176,8153.868432035059,16096672.236729939,0.24138192708329173
'great_circle',42,300,44850,10031.984676209224,19025398.418977268,0.0034228163108586803,8223.297730455262,15629752.585836006,0.20581385324934015
'great_circle',43,300,44850,9992.202764669946,19078425.07029146,0.008237326573788272,8091.543629369525,15186158.39913696,0.2556731797133286
'great_circle',44,300,44850,9985.52987545725,19062033.163260885,0.01530549555730416,7976.624296887074,14701680.39064725,0.2187616058264133
'great_circle',45,300,44850,9956.998716147524,19095162.021727186,0.021222673882682914,8088.93447808157,15362713.332341388,0.22929003565401748
'great_circle',46,300,44850,9991.335489689292,18877197.97426267,-0.012695202120535215,7833.387973364371,14059652.631325126,0.28016554287953105
'great_circle',47,300,44850,9946.588186019288,18774089.02783345,0.016624622362214986,7924.7615898053355,14707117.19663558,0.26140876640902444
'great_circle',48,300,44850,9960.328360155281,18846299.79135444,0.021669135911385487,8206.419826697622,16045023.451668827,0.25284822771672716
'great_circle',49,300,44850,9986.102577716661,19262749.157267265,0.004897530513471939,7943.141326110057,14797845.84375318,0.31990209994055835
'great_circle',50,300,44850,9985.195616943733,18913924.54654486,0.01022175310235374,8270.910508000135,15788374.99503877,0.24136208427699937
'great_circle',51,300,44850,10032.726782549853,18892368.241361238,-0.014996054224630484,8137.268217059314,15377642.289457142,0.2037700208135319
'great_circle',52,300,44850,10023.686738970642,18954466.78382307,-0.002341458288907138,7910.959145848864,14591715.936065733,0.27125623364289003
'great_circle',53,300,44850,9994.5730160415,19034780.646746606,0.007842922909472227,8193.082839773782,15858633.545483155,0.2682724297480171
'great_circle',54,300,44850,10038.724960575471,18942465.402816087,-0.004586412350431722,7894.047571942989,14048724.575636214,0.28805768267592496
'great_circle',55,300,44850,9934.566331332047,18948924.979223117,0.027962851583531203,7892.007019853367,15158890.88933933,0.3409950078177744
'great_circle',56,300,44850,10021.952621918426,18920521.433765978,0.014988291444759884,8248.548656355753,15836675.576951828,0.22347837135547127
'great_circle',57,300,44850,10026.683813272952,18836762.73884538,-0.009629963098580262,7870.9120457237195,13934875.638534257,0.25604684432037395
'great_circle',58,300,44850,10051.785854562539,18825441.820915837,-0.005237524035390011,8193.563597792741,15369442.14202159,0.23765211520272997
'great_circle',59,300,44850,9997.837542748739,18802687.483598433,-0.00813696544056172,7932.147850882981,14570880.896951253,0.2811483618148145
'great_circle',60,300,44850,9971.873587362152,18851046.130470537,0.011296848363942772,8321.29921383816,16066283.093835492,0.2529906206017486
'great_circle',61,300,44850,10021.696296413755,19076761.016915735,0.001063851899529122,7910.6793620802655,14723221.735836552,0.297290071846622
'great_circle',62,300,44850,9960.11178774666,18927295.551230617,0.016477550433657156,7972.584797777194,14752873.509531057,0.2666180710626024
'great_circle',63,300,44850,9989.134788897356,18880682.027211662,0.005460142175629664,8119.067811703835,15315966.725793026,0.27041355701349234
'great_circle',64,300,44850,10015.697229264915,19524926.165581714,-0.0004768987236164655,8006.249243302503,15383824.871404108,0.3180221339343768
'great_circle',65,300,44850,10000.413629604516,19111888.209160455,-0.0068860255275808874,7886.681774645843,14182130.107092435,0.24453581101613223
'great_circle',66,300,44850,10013.148631354286,18778950.65854491,0.0036479371678474547,8037.739210121125,14736512.50082381,0.24506385907892142
'great_circle',67,300,44850,10038.895487890615,19276344.286725752,-0.007731018171043484,7769.280988807956,14634357.702505196,0.32839296888483727
'great_circle',68,300,44850,10004.12476907166,18929726.29512572,0.008543770775503343,8317.111085894961,15949883.906003583,0.20018139407838778
'great_circle',69,300,44850,9987.833457840115,18870667.7045246,6.702753506037632e-05,8105.013512451964,15271975.666567462,0.26705113682346343
'great_circle',70,300,44850,10001.10876060959,19064833.819724705,0.001672746617874053,7567.515181725166,13305725.73885867,0.318790271199738
'great_circle',71,300,44850,10021.753869767652,19264055.458275188,-0.004213850013410816,7762.735245359377,14163083.28409333,0.24970299400037285
'great_circle',72,300,44850,10015.711431926773,18839252.43811993,-0.00591596573247939,8248.73122275646,15533642.424273225,0.27504662837446847
'great_circle',73,300,44850,9980.948371659975,19055837.610937536,-0.0031194518178080896,8300.45514321608,16553577.008926425,0.261913875060478
'great_circle',74,300,44850,9993.58409467774,18889413.027362105,-0.007277901001412104,8059.136551604159,15156440.854069376,0.23755150091423696
'great_circle',75,300,44850,10047.082837540207,19214475.258788858,-0.00907248104179748,8454.889741295872,16588214.999939162,0.1774319784469768
'great_circle',76,300,44850,9964.877996012601,19014393.298808295,0.012553598914514153,8325.60237866075,16261868.919153245,0.20971166994974283
'great_circle',77,300,44850,10016.449606289472,19230338.786495186,0.003401406649118004,7830.12649438772,13965091.062831352,0.25139508331294125
'great_circle',78,300,44850,9989.328120526208,19151205.824842334,-0.0013213108671902717,8286.614191077246,16357561.427399173,0.17920973034898452
'great_circle',79,300,44850,10026.696910354001,19080690.64439069,0.016541239653108844,8215.674560621188,15680012.245855585,0.2258310184887077
'great_circle',80,300,44850,9979.667395096521,18665454.7861765,-0.005782113505887914,8368.818539106256,16186194.969189212,0.2028097237965241
'great_circle',81,300,44850,9933.389371937741,18694694.99301045,0.009607423448861197,7990.831903425258,15164226.099313727,0.3392732807349255
'great_circle',82,300,44850,9900.588920012817,19006149.634765986,0.018564609623996368,7783.7782850539725,14029548.963873401,0.25621373113039403
'great_circle',83,300,44850,10015.528478896913,19116579.569240354,-0.0032671366353789156,8134.453041733651,15805944.388966447,0.25533194843458196
'great_circle',84,300,44850,9984.337348915424,19302345.79612162,0.009991951436334738,7945.082489292919,14754810.5167265,0.28718588943341106
'great_circle',85,300,44850,10014.433563570565,18979389.977254946,-0.0027342559726069196,8389.433662346837,16571583.730512163,0.1824579072424766
'great_circle',86,300,44850,9983.096969090628,18790382.625508178,-0.00028858721652293444,8138.085414643262,15321503.932236154,0.24621966139158624
'great_circle',87,300,44850,10055.368895098432,18829731.353054415,-0.0019779822916160834,8360.039036407818,16129385.11322909,0.18675943433346842
'great_circle',88,300,44850,9996.143771377243,18726975.55733589,-0.022937675212817334,8451.18699713714,16826808.30196785,0.1659894072610042
'great_circle',89,300,44850,9994.87858817691,19329190.029864315,0.0007590602175226543,8256.635167961722,16324947.944434887,0.2885989700612251
'great_circle',90,300,44850,9968.463272477673,19121095.670768686,0.0018087756765560944,7984.671992761269,15262927.1204481,0.2855718513799505
'great_circle',91,300,44850,9991.699172879556,19066783.59157726,-0.0021837954219073707,7993.70586295757,14656123.637497026,0.2668393988929388
'great_circle',92,300,44850,9938.092811153652,18985568.112345956,0.020256960345787146,8202.542594866274,15555367.491080321,0.20552586201495796
'great_circle',93,300,44850,9998.356601453243,19390300.360755358,0.001962338294405393,8426.384272514972,16687085.04995496,0.19045398268328154
'great_circle',94,300,44850,10045.20249202803,19088111.622115683,-0.017730245409363708,8101.12126506834,15015339.724537645,0.18503919190139576
'great_circle',95,300,44850,10009.792809909184,18908480.53240938,0.012539837933028057,7970.321687244605,14363494.864421077,0.2916996706291887
'great_circle',96,300,44850,9960.80341931014,19169846.5760065,0.004659672501876977,7702.365117759415,14069023.39629588,0.3362726080901542
'great_circle',97,300,44850,9996.208114695895,18807311.067602783,0.015226982179990623,8109.206168151195,14933531.004487941,0.23446445745482328
'great_circle',98,300,44850,9997.333518433881,19074676.665988844,0.004465053920852948,7844.394877128484,14618496.251096739,0.2744401257805109
'great_circle',99,300,44850,10011.655918294757,19216848.625093553,0.0021065429920322314,8084.441930347917,15205373.261673082,0.2552691302416383
'great_circle',0,350,61075,10012.882088303897,18812991.240774933,0.0025500185378077747,8107.598281676123,15106119.965396946,0.2799493782588142
'great_circle',1,350,61075,9989.255040662332,19024436.85894507,-0.008359314947067225,8056.247646690764,15471348.469093405,0.2535863904102621
'great_circle',2,350,61075,9992.229495435538,19059914.331126966,-0.0006863294107584448,7858.109919092175,14809960.288774434,0.3302426093179722
'great_circle',3,350,61075,10017.687741499225,19094954.8050896,0.00402231854762604,7918.869382584818,14803444.047452688,0.2515442698406664
'great_circle',4,350,61075,9961.39989730463,19009873.324523345,0.013279811682615446,8123.491225241414,15146619.547673117,0.22630609394008902
'great_circle',5,350,61075,10013.610767894295,18905702.303743314,-0.0027863410255163676,8268.941422150061,15792174.06487816,0.18210223829542174
'great_circle',6,350,61075,10027.359118592529,18930944.8698185,0.007138521020900013,8347.217044802877,16459714.842206247,0.22101693502800118
'great_circle',7,350,61075,9998.782243679369,18923714.378820736,-0.0037571764347412067,8246.31351706169,15650627.325745076,0.22306404511709663
'great_circle',8,350,61075,9985.392618572909,19012435.82638191,0.009222358138618873,7997.567298619401,14735153.308247332,0.2699308693739609
'great_circle',9,350,61075,10047.02439676291,18824107.062809397,-0.015563653857457985,8216.266480606111,15554511.466708664,0.19877871977461262
'great_circle',10,350,61075,10027.38583216729,18896308.526342053,-0.006654176189573752,8276.223279787615,15961231.74525133,0.2414167664132512
'great_circle',11,350,61075,9992.826515164505,18951161.5807908,-0.002715060064122205,7693.416030440434,13733819.81335036,0.2770464509181218
'great_circle',12,350,61075,10013.171092862849,18757068.255154148,-0.01623721219150582,8176.945457396607,15314050.020618657,0.22230589903886114
'great_circle',13,350,61075,9993.604635095877,19044025.067782663,0.0008783967927893698,8029.828860876453,15222282.919226239,0.24515510689382813
'great_circle',14,350,61075,9973.89835805456,18927888.357604437,0.004715717980566685,8195.775019882607,15446617.071618028,0.22231217860758207
'great_circle',15,350,61075,9945.141287519962,18863858.482214946,0.02473783281634409,7735.30412347511,14155557.43125719,0.3209247071312137
'great_circle',16,350,61075,9979.619844708435,19098868.640725292,0.006860206882113082,8023.669609448691,15388409.006762343,0.27209665907305824
'great_circle',17,350,61075,10018.382661303845,18952053.128735352,0.010011356684023268,8154.841767915808,15471226.229426231,0.2734168815241412
'great_circle',18,350,61075,10049.36922779073,18815896.941010058,-0.009144551593145867,8162.02728661632,15575723.625954349,0.2400136990384769
'great_circle',19,350,61075,9959.128604263933,19000019.74274614,0.0021558678418420185,8184.660587446505,15931889.513625612,0.21372485863866827
'great_circle',20,350,61075,10005.764609354046,18858506.380819857,0.0058460130255513195,8157.803440661242,15202309.869218152,0.21621154953321312
