GPC,7747.733087672992
GPC,16197.748222847877
GPC,7451.189988149724
GPC,3670.5001447445898
GPC,13500.492904257815
GPC,846.5989669445253
GPC,9374.480892016965
GPC,10728.64560648258
GPC,6372.470518364077
GPC,2224.3797127363487
GPC,2238.6543668091267
GPC,8891.546867031284
GPC,2020.5925354451444
GPC,11597.978727032527
GPC,1537.0872034782121
GPC,1832.204942399097
GPC,2975.383890742316
GPC,712.0710000718612
GPC,3681.124393737476
GPC,11909.599900047151
GPC,10303.902469758963
GPC,925.4481204065487
GPC,12624.358991525532
GPC,12647.510490078963
GPC,13656.103989630643
GPC,9615.884598891607
GPC,867.8954606190165
GPC,11073.56854034375
GPC,4141.91647367892
GPC,9735.327929389081
GPC,12503.52350501019
GPC,8211.233068712301
GPC,12531.412595525495
GPC,9353.927990200953
GPC,9091.828480262116
GPC,4105.315542966604
GPC,12760.740951676764
GPC,2393.5428816597764
GPC,3441.186454502603
GPC,1712.6129194592463
GPC,8123.818452993957
GPC,17852.546233850393
GPC,7486.4237913161005
GPC,13241.016689310018
GPC,2819.198314673005
GPC,16234.408092472037
GPC,11461.146865925906
GPC,8795.437739919522
GPC,18621.187767642827
GPC,10598.91175065791
GPC,2753.343636292808
GPC,10053.934811226194
GPC,17417.582382827557
GPC,10525.4195461352
GPC,6766.778572526799
GPC,8029.25693680275
GPC,4370.315881490292
GPC,12260.285421516975
GPC,10838.158939122675
GPC,3207.09757820246
GPC,12724.630055473948
GPC,684.068528820211
GPC,7235.331226444849
GPC,11456.735948047739
GPC,13707.002238413816
GPC,7638.805492470751
GPC,9704.518953222436
GPC,11523.199914075305
GPC,11128.173815613814
GPC,2682.6773830929537
GPC,7069.980225429878
GPC,91.47361518854616
GPC,15008.261040012874
GPC,7859.738107310316
GPC,10971.0439821124
GPC,9335.41966240716
GPC,3173.197183191903
GPC,3536.0880912462135
GPC,7215.346311843923
GPC,6879.464953649523
GPC,11280.822533441347
GPC,12543.311507565753
GPC,12610.746200805628
GPC,8170.838486309501
GPC,10498.430761887492
GPC,11743.134946949895
GPC,10124.695901970987
GPC,11050.131546608669
GPC,1539.2111608980442
GPC,9051.141103735958
GPC,8928.617669944699
GPC,9416.710687949759
GPC,4083.2409470266894
GPC,18756.272518642814
GPC,14913.984292254278
GPC,11269.633662184957
GPC,8814.43795226919
GPC,13561.54185445737
GPC,7877.507313187991
GPC,11158.909886415522
GPC,6618.748974865955
GPC,2507.104303877207
GPC,3866.69497044993
GPC,4111.459967482836
GPC,177.8696008827729
GPC,10439.617353393603
GPC,2641.402131858077
GPC,2646.560081666529
GPC,855.0362468155246
GPC,2760.446558927306
GPC,10604.631849140726
GPC,12027.202345594025
GPC,8712.336456739049
GPC,7557.0182696253005
GPC,2998.852461455142
GPC,1080.272984768794
GPC,15809.935981980223
GPC,9908.516029464961
GPC,12923.979743289778
GPC,1462.0797306323916
