name,distance
GloBI,3353.09151784611
GloBI,1857.6647503393535
GloBI,8644.173917778178
GloBI,818.792119326723
GloBI,3388.58107554019
GloBI,11376.366368806799
GloBI,7312.7037198754115
GloBI,10955.946537750775
GloBI,10854.025730029402
GloBI,7248.520689473622
GloBI,7277.867829832874
GloBI,3276.7948394667733
GloBI,3008.0915563597346
GloBI,3273.2808579710154
GloBI,7781.645407096656
GloBI,3970.2670466399777
GloBI,2240.922512031064
GloBI,8116.395622127813
GloBI,732.3678638568636
GloBI,6920.02611081938
GloBI,4800.877020472303
GloBI,4388.849523713135
GloBI,5921.249976540143
GloBI,7043.570759725213
GloBI,1038.4929741156077
GloBI,12469.193715071464
GloBI,3232.4077499880664
GloBI,3022.6126131847363
GloBI,16728.238188628926
GloBI,9136.44040861886
GloBI,6252.602617618835
GloBI,8444.357009478394
GloBI,47.97069469265259
GloBI,1.3010977002137845
GloBI,7186.7004374011885
GloBI,3302.682971580849
GloBI,14782.856838992746
GloBI,6283.090175983815
GloBI,14572.267509649004
GloBI,775.411407948499
GloBI,11356.1462774611
GloBI,6890.342238487808
GloBI,7548.60281114214
GloBI,4436.970321698869
GloBI,7571.3726751965405
GloBI,8142.796957621386
GloBI,7847.592918431649
GloBI,8710.749712748242
GloBI,12404.284268571517
GloBI,8312.730600960165
GloBI,7361.719677692698
GloBI,4945.513749186387
GloBI,108.20731648238667
GloBI,4091.3824797117427
GloBI,696.382987710965
GloBI,4690.016393406755
GloBI,4418.4270962963155
GloBI,3357.579019631751
GloBI,689.43827284517
GloBI,623.5719639146929
GloBI,12658.645610275309
GloBI,230.5890678409566
GloBI,7975.338665246719
GloBI,8012.159487074172
GloBI,7172.3778558670065
GloBI,3239.354487613794
GloBI,988.6863745138793
GloBI,1141.8902592902366
GloBI,15240.161321398795
GloBI,17502.62626822018
GloBI,10139.31969050245
GloBI,7815.659413740068
GloBI,15796.94594551789
GloBI,8883.989731458016
GloBI,1643.7881394311714
GloBI,2544.6679838669033
GloBI,1753.3141646956283
GloBI,3926.8572404597176
GloBI,6137.715148184451
GloBI,8164.983886549218
GloBI,2764.975197709303
GloBI,7864.957710130582
GloBI,6601.1747974467335
GloBI,7693.470247081582
GloBI,9122.787660492531
GloBI,7904.630124025632
GloBI,15954.617127666828
GloBI,9324.70191791308
GloBI,9616.924031492357
GloBI,16317.066543569792
GloBI,10821.764418366107
GloBI,6235.76175037049
GloBI,4375.853018801438
GloBI,8608.984924133685
GloBI,15980.381596792853
GloBI,91.54195627753329
GloBI,7852.746882215764
GloBI,3570.212708531835
GloBI,3462.4017231779303
GloBI,3771.9666060494565
GloBI,2782.944237644372
GloBI,2257.072938368593
GloBI,14827.964063486546
GloBI,1742.507155457056
GloBI,13164.858237401559
GloBI,1470.253668036796
GloBI,8122.755981296815
GloBI,11981.073539566667
GloBI,7975.968836483684
GloBI,6266.994362663146
GloBI,3725.1032359516885
GloBI,10234.932699344057
GloBI,1309.4277252873649
GloBI,15296.371519851597
GloBI,8970.754182755461
GloBI,10662.63173722327
GloBI,1747.1597254684452
GloBI,12527.26012803348
GloBI,8852.720109070946
GloBI,2115.9632891813912
GloBI,8440.681514316318
GloBI,3096.3747520039674
GloBI,3178.3973848617748
GloBI,6813.859954332267
GloBI,2693.4770944317293
GloBI,5893.12466608483
GloBI,3511.9277559802144
GloBI,1276.2858408599118
GloBI,3054.228080821831
GloBI,7594.200313305404
GloBI,9693.61985484336
GloBI,3664.45228116851
GloBI,3870.95563166826
GloBI,1909.4948762674314
GloBI,1867.3437537743537
GloBI,7797.309768152319
GloBI,7672.387278155366
GloBI,2520.4713586694174
GloBI,9156.8486399557
GloBI,489.0324044463965
GloBI,12896.924213094468
GloBI,12055.041256124532
GloBI,2570.93004981768
GloBI,4578.882832034206
GloBI,7311.956993695558
GloBI,8159.487568303843
GloBI,9497.018692267357
GloBI,7642.928290010013
GloBI,194.30428078875144
GloBI,6447.936076417537
GloBI,5056.350744400361
GloBI,2782.944237644372
GloBI,3261.9376335039206
GloBI,1640.0847347255933
GloBI,8034.588953630351
GloBI,395.1635826952878
GloBI,392.6584036578201
GloBI,2222.69493857947
GloBI,8104.482872456809
GloBI,11367.381258550859
GloBI,3205.3541755894043
GloBI,4666.529818595409
GloBI,4014.780818481657
GloBI,15638.904450724876
GloBI,6653.44551263858
GloBI,161.4280792398431
GloBI,6244.400414396995
GloBI,6522.002934371056
GloBI,8754.080956472351
GloBI,509.63890367922215
GloBI,13418.138393613279
GloBI,17285.369771812337
GloBI,1183.3227445403068
GloBI,8952.817061351761
GloBI,5194.123707987098
GloBI,9043.698300510234
GloBI,7856.9651183332835
GloBI,15298.59715618106
GloBI,5228.813503660311
GloBI,2730.422982622373
GloBI,7864.192890922914
GloBI,8680.890143511106
GloBI,1473.598982526425
GloBI,2053.973653698254
GloBI,7882.968254580542
GloBI,6534.41682760023
GloBI,4857.858251682625
GloBI,10329.778284519052
GloBI,10894.503762956045
GloBI,2631.280497473828
GloBI,10756.261702621601
GloBI,11549.920116257093
GloBI,2102.3425347715047
GloBI,1905.4737608501835
GloBI,5623.085032888291
GloBI,7410.024020938869
GloBI,3773.8859737994276
GloBI,161.88566930897866
GloBI,2308.6924191728117
GloBI,8996.698739553362
GloBI,12781.151644411568
GloBI,4763.051053765561
GloBI,12981.7570050098
GloBI,8075.341118816813
GloBI,4877.1818823095755
GloBI,4603.587777086851
GloBI,7023.207063930305
GloBI,13049.24847821525
GloBI,2204.334955935349
GloBI,466.18982516403037
GloBI,309.6829651894668
GloBI,3196.7169998928853
GloBI,6101.42388536413
GloBI,3975.683407520727
GloBI,13507.394695888795
GloBI,14392.49198668816
GloBI,2906.1701302260385
GloBI,2376.3233305972767
GloBI,7784.726069366685
GloBI,5971.429514262711
GloBI,6197.737269415427
GloBI,827.0869051924794
GloBI,7607.66272223687
GloBI,2413.9518078879096
GloBI,1639.1551862405618
GloBI,8480.284396329615
GloBI,5234.456232135998
GloBI,2869.14548157327
GloBI,530.2271364611269
GloBI,409.56499338705913
GloBI,2837.040369381947
GloBI,7378.2557331050275
GloBI,3626.2905468100994
GloBI,854.1381315688653
GloBI,5384.261254049006
GloBI,8049.020048512509
GloBI,4085.1671024050925
GloBI,1371.7389332395228
GloBI,8476.679690061927
GloBI,2084.429549463621
GloBI,4072.0551346396487
GloBI,2278.3169330509863
GloBI,1560.2661957396585
GloBI,11420.48074343758
GloBI,644.8007225192207
GloBI,12553.853482731589
GloBI,6271.154618196672
GloBI,14553.902020722673
GloBI,5974.442367448123
GloBI,6341.473919269271
GloBI,9023.560002544094
GloBI,2616.4995136289435
GloBI,7896.2746479548905
GloBI,1741.6052402840978
GloBI,527.8872526597874
GloBI,13445.579669929655
GloBI,1015.996913513064
GloBI,11261.770254143294
GloBI,2484.712153716182
GloBI,4004.175462112499
GloBI,8468.916256870994
GloBI,3995.919489900112
GloBI,6017.510566633548
GloBI,1966.126933391117
GloBI,1227.0849160482855
GloBI,5831.145509944945
GloBI,1425.714269549668
GloBI,13887.63925168295
GloBI,759.345217698398
GloBI,7831.20305358369
GloBI,3733.7708457933977
GloBI,11273.922695178218
GloBI,7601.004108909239
GloBI,7669.655648364965
GloBI,4055.485552215654
GloBI,8021.542017821259
GloBI,6275.770666944127
GloBI,8471.148188637768
GloBI,3294.9895220912877
GloBI,8265.016254042726
GloBI,5267.6567908162015
GloBI,8562.599089075806
GloBI,8810.24187410868
GloBI,3655.075967277624
GloBI,560.0578824406559
GloBI,1828.031538695351
GloBI,15150.305059685283
GloBI,5384.8096081346375
GloBI,3863.97897549515
GloBI,2117.536064875884
GloBI,7761.577797017993
GloBI,9.996243544746338
GloBI,8828.794036772755
GloBI,1897.4433486416312
GloBI,6249.2672767013755
GloBI,10507.97836107041
GloBI,7319.961274991969
GloBI,714.1999888872292
GloBI,7952.132197405133
GloBI,4351.1619708061025
GloBI,5679.446423375993
GloBI,6420.395785132211
GloBI,7981.981602177173
GloBI,6740.529429167906
GloBI,1227.4847740568155
GloBI,1484.3428943196725
GloBI,12119.798201976115
GloBI,6949.184393007036
GloBI,7841.953793681747
GloBI,5196.622465441118
GloBI,6991.565441177092
GloBI,14786.599248674533
GloBI,594.7993336968693
GloBI,7919.251744685166
GloBI,9671.075406544114
GloBI,8120.279317377479
GloBI,8481.015991523485
GloBI,4329.774268435936
GloBI,9150.941078179665
GloBI,12670.893616968651
GloBI,8096.060740141954
GloBI,6429.8391370186655
GloBI,8784.365909266467
GloBI,7432.070895104672
GloBI,12379.31620541501
GloBI,15972.310834145768
GloBI,5185.055221063886
GloBI,15029.63252440381
GloBI,4670.939161246199
GloBI,4836.298574478333
GloBI,4360.824542881652
GloBI,8198.844581954127
GloBI,1635.5002377741364
GloBI,8049.457286801403
GloBI,8150.340227584759
GloBI,4693.212919229442
GloBI,948.0780514382378
GloBI,4660.2738985585
GloBI,7634.496168050791
GloBI,686.5957744501525
GloBI,2803.2653077326295
GloBI,12585.985976065787
GloBI,1864.0800151112944
GloBI,8577.334348416345
GloBI,2577.762151960106
GloBI,3346.8681499110394
GloBI,9390.970331172386
GloBI,2480.3790876285143
GloBI,7109.291711081321
GloBI,3648.7059783309446
GloBI,5902.734864199941
GloBI,8098.785051197426
GloBI,510.94384494823606
GloBI,8141.950930784308
GloBI,1016.2824662507396
GloBI,8153.455231840506
GloBI,451.6302420586075
GloBI,5376.564891406104
GloBI,8672.4681580152
GloBI,4540.7711592644455
GloBI,14221.948467142607
GloBI,949.7671221289122
GloBI,7702.885996179933
GloBI,2863.902294660212
GloBI,14791.333535338998
GloBI,1997.6655980718795
GloBI,1802.6943075338081
GloBI,6686.506703123079
GloBI,4463.760134728906
GloBI,8320.445493671892
GloBI,2630.905943282759
GloBI,18063.721240191924
GloBI,15115.785890672705
GloBI,1226.4728279551434
GloBI,2946.259599036387
GloBI,5359.888189692975
GloBI,9586.167954578825
GloBI,1073.713451814177
GloBI,14724.414572168645
GloBI,11592.294845986566
GloBI,3864.264593281923
GloBI,7957.814941288728
GloBI,2498.6372561636317
GloBI,12325.990316671428
GloBI,6769.9143786045515
GloBI,2781.0335835573783
GloBI,3154.9606452539942
GloBI,3560.445009191139
GloBI,7020.255300585947
GloBI,14151.835344234247
GloBI,1072.2033964375223
GloBI,2260.9966633466256
GloBI,3104.1865250556116
GloBI,1562.6564413641029
GloBI,8744.20239203514
GloBI,2075.45282978552
GloBI,6454.659004732182
GloBI,7425.353937728674
GloBI,6598.472696138259
GloBI,9477.985620089808
GloBI,4989.754920696244
GloBI,7646.912956232051
GloBI,12819.779951949435
GloBI,7531.3137228003625
GloBI,4279.540516157817
GloBI,8129.109728040134
GloBI,8830.925470430693
GloBI,3810.0183985394174
GloBI,2976.9264228157876
GloBI,9908.036568785445
GloBI,14726.507391817277
GloBI,16634.03527812918
GloBI,2956.2115363667212
GloBI,7815.6457508441235
GloBI,5600.416945932172
GloBI,645.1770339113546
GloBI,1101.6843675432112
GloBI,807.0002760227989
GloBI,3134.9013497957585
GloBI,8826.772363107384
GloBI,514.915039266675
GloBI,2522.0037944491496
GloBI,12293.09654992033
GloBI,4522.394036825147
GloBI,15100.514236863724
GloBI,1298.6353015453315
GloBI,12836.426156115642
GloBI,2750.092744493583
GloBI,3830.2784218660163
GloBI,1700.0699315246402
GloBI,7701.737163097895
GloBI,2858.636127461345
GloBI,906.718473121171
GloBI,1822.7755396263371
GloBI,9693.731803882445
GloBI,8467.195988172445
GloBI,4846.810498156425
GloBI,143.84176156633228
GloBI,12196.502462563745
GloBI,9577.415125907983
GloBI,15479.655478628069
GloBI,1479.089746651077
GloBI,715.7517899341162
GloBI,8837.131304155222
GloBI,9873.503636608702
GloBI,2574.349395937948
GloBI,1746.246097390556
GloBI,2138.256027474732
GloBI,18307.841025203103
GloBI,9150.795781811677
GloBI,9738.276768293654
GloBI,1654.3160903316968
GloBI,1148.3480542130455
GloBI,4987.456131029716
GloBI,4239.129745099179
GloBI,13289.304044462859
GloBI,842.6675273955725
GloBI,8700.13088931012
GloBI,4930.080377507889
GloBI,7241.254877416778
GloBI,7851.466135065238
GloBI,3441.4812538570163
GloBI,3153.144817217234
GloBI,8784.365909266467
GloBI,15577.62178410012
GloBI,6684.788297608991
GloBI,7145.774166790745
GloBI,6958.549976309375
GloBI,1621.2196552371179
GloBI,2555.7353219967836
GloBI,7859.52601408938
GloBI,3134.9955097919
GloBI,1496.4198209758404
GloBI,3588.4835287615165
GloBI,583.5530411228681
GloBI,7248.90827531003
GloBI,2674.761130208754
GloBI,15656.992738089535
GloBI,6222.988524545344
GloBI,13208.502953428106
GloBI,3940.0962794653556
GloBI,2828.0639694125857
GloBI,8067.13345226856
GloBI,7786.914928241283
GloBI,3741.657835661314
GloBI,6528.502465345373
GloBI,1177.7389362153988
GloBI,3777.180432276861
GloBI,6214.403477688811
GloBI,1337.0186961922257
GloBI,9397.072959165995
GloBI,4183.868851296852
GloBI,16836.37139944286
GloBI,15205.793118027666
GloBI,8228.431420500365
GloBI,10851.468551717719
GloBI,3195.1751578842154
GloBI,6615.8283207045615
GloBI,873.8979966509296
GloBI,5314.663423910527
GloBI,6631.172961276312
GloBI,8061.055366500786
GloBI,1343.0533361327525
GloBI,12577.690177344526
GloBI,6256.710902072083
GloBI,2688.3206549637266
GloBI,688.1473283986458
GloBI,9767.534999355112
GloBI,5039.861598341816
GloBI,9241.184401120578
GloBI,15483.25089762031
GloBI,3130.7855313037758
GloBI,5249.495622714056
GloBI,6302.8493230994645
GloBI,8249.239493995497
GloBI,1173.139830363671
GloBI,8104.0062016983
GloBI,826.8088672577036
GloBI,8205.331352057197
GloBI,4051.878375067932
GloBI,8699.761298346391
GloBI,14690.945298868803
GloBI,9434.889293443255
GloBI,7934.767031882404
GloBI,2392.1842121400987
GloBI,3446.1410924764004
GloBI,1487.5034406822904
GloBI,9565.954726862901
GloBI,5845.850265158356
GloBI,7400.649665036131
GloBI,3021.7306265909133
GloBI,7139.176856607261
GloBI,569.5240762641117
GloBI,312.8741320160216
GloBI,9375.274484852098
GloBI,8143.422763951745
GloBI,8164.45615411402
GloBI,14640.829099992872
GloBI,935.1153365152215
GloBI,12581.941263723607
GloBI,8498.994675048074
GloBI,2598.023226939486
GloBI,16756.499725385398
GloBI,4769.459073927323
GloBI,8034.68362992503
GloBI,7843.460945172663
GloBI,382.1146418050695
GloBI,8446.397053331264
GloBI,7133.505401602379
GloBI,353.9563056541087
GloBI,6343.2626831345515
GloBI,3200.933218330359
GloBI,7318.2598927703575
GloBI,7649.10431284966
GloBI,7497.224884423747
GloBI,7118.51310937957
GloBI,3868.3471190720247
GloBI,6656.448111033968
GloBI,14720.862318960082
GloBI,9116.84657299898
GloBI,3404.2183572389076
GloBI,4368.360758988491
GloBI,13751.328103582728
GloBI,1577.525419300263
GloBI,3422.8261005662866
GloBI,1606.4846383145884
GloBI,9258.455020803027
GloBI,3961.88586571936
GloBI,2194.942347340624
GloBI,5025.3713804366935
GloBI,13187.025222625582
GloBI,5745.315346540386
GloBI,2975.578046328177
GloBI,7157.213036632708
GloBI,16535.21385918598
GloBI,10037.776394570079
GloBI,6260.816394349782
GloBI,182.93177381185453
GloBI,12394.020919195222
GloBI,7311.956993695558
GloBI,8956.002236494483
GloBI,8139.710473678552
GloBI,2939.7836919917127
GloBI,5481.724202842356
GloBI,207.60400375243665
GloBI,3293.912062142262
GloBI,1484.1491116610948
GloBI,5196.966892953862
GloBI,8718.469708649653
GloBI,5877.404728986967
GloBI,9342.339091139558
GloBI,3593.6365110497245
GloBI,14788.509450265554
GloBI,3890.5490231322474
GloBI,8773.655071726611
GloBI,10254.276256462095
GloBI,2822.524416366707
GloBI,1615.3211246231656
GloBI,1089.7467277068165
GloBI,332.0168156474338
GloBI,372.47441910680374
GloBI,1189.472391019403
GloBI,5468.952194863192
GloBI,8747.914498801094
GloBI,8230.893449535553
GloBI,3485.375761099444
GloBI,4449.535439095225
GloBI,1251.3368119790255
GloBI,1262.848721326259
GloBI,13573.804061617268
GloBI,2728.207483338186
GloBI,9000.741708553758
GloBI,5971.575475248524
GloBI,10467.279030837342
GloBI,3142.2486034904528
GloBI,51.142647025049214
GloBI,5360.65256112707
GloBI,11975.786347634654
GloBI,6317.995056605008
GloBI,3663.115089010602
GloBI,9395.124733151359
GloBI,9339.387150279294
GloBI,3930.776678312182
GloBI,9103.385071494173
GloBI,3484.7232427904273
GloBI,604.6852508946469
GloBI,6935.810771719805
GloBI,7744.961922815345
GloBI,6977.002348387793
GloBI,5268.533833923965
GloBI,3969.5401796170054
GloBI,582.5966557148332
GloBI,2177.73562107454
GloBI,8049.953945375041
GloBI,15308.408679499826
GloBI,9703.742079682133
GloBI,2390.426778388523
GloBI,6526.331984828741
GloBI,7035.409246770625
GloBI,5380.830565704174
GloBI,7578.874646093835
GloBI,6670.451063479584
GloBI,7417.91941159997
GloBI,1623.6237883437882
GloBI,1552.0979151211625
GloBI,1613.27405784181
GloBI,3879.600257213838
GloBI,4506.3457944829825
GloBI,14164.874455887251
GloBI,2797.6994398782786
GloBI,11078.427440839063
GloBI,7292.381549709363
GloBI,4367.99662650735
GloBI,1650.8829264425751
GloBI,8032.453755011276
GloBI,1084.6209934709125
GloBI,1554.6996906252232
GloBI,4373.5562446769345
GloBI,8804.019123257758
GloBI,8596.53143287902
GloBI,2614.557910738154
GloBI,3614.9536243644748
GloBI,6337.734524737872
GloBI,1228.2368429455587
GloBI,8924.440059422286
GloBI,3088.477674377245
GloBI,2476.2052395379283
GloBI,1795.705605249164
GloBI,943.8643939880511
GloBI,9109.562034176435
GloBI,6520.898625304635
GloBI,2392.5877400079767
GloBI,10113.937211015102
GloBI,3549.85361828473
GloBI,4483.2825382525
GloBI,4597.408805214735
GloBI,2630.234765669811
GloBI,12811.863460266879
GloBI,5588.4628441648765
GloBI,2204.9161800380402
GloBI,2138.2595754470944
GloBI,5287.143288275452
GloBI,14945.71955638986
GloBI,10028.18131075818
GloBI,7478.056583929495
GloBI,3249.223322761444
GloBI,7965.89205647909
GloBI,5056.744058506574
GloBI,3739.094303999269
GloBI,3642.131541118434
GloBI,1347.7938476937702
GloBI,7141.778696521427
GloBI,2842.052499496049
GloBI,2836.6923933887697
GloBI,2093.441539584273
GloBI,12130.0979374416
GloBI,2872.398945993183
GloBI,15361.958288149242
GloBI,284.7303079004598
GloBI,484.7161603257464
GloBI,3997.4209942821703
GloBI,7602.686967928581
GloBI,9159.900532525791
GloBI,12267.275199746204
GloBI,2438.1675597400254
GloBI,3566.3198084078995
GloBI,6601.1747974467335
GloBI,3993.787720616434
GloBI,4778.917915568047
GloBI,8192.818846171462
GloBI,6748.528747466715
GloBI,6821.799452972132
GloBI,7299.748270446896
GloBI,6783.768129324627
GloBI,3149.9832987227364
GloBI,989.040154115753
GloBI,3099.044345004441
GloBI,1481.170573413415
GloBI,560.0248119906864
GloBI,5100.077766572333
GloBI,14964.177883288667
GloBI,7075.706576047962
GloBI,7209.841665106842
GloBI,4409.853338236659
GloBI,2243.7610856670162
GloBI,9646.399419570083
GloBI,5329.046935798317
GloBI,4278.19567592379
GloBI,2963.7605301639965
GloBI,2229.44918220438
GloBI,5637.108737153469
GloBI,13663.998355993894
GloBI,6683.414311595946
GloBI,2530.5270645017267
GloBI,13649.752916236248
GloBI,1481.6168005584352
GloBI,1903.7654630133695
GloBI,780.3600000436649
GloBI,2738.98476260847
GloBI,3456.133055275383
GloBI,7203.543437821785
GloBI,234.35544861100124
GloBI,9210.137287877604
GloBI,14159.677129980611
GloBI,4033.591572115922
GloBI,8017.528276205985
GloBI,675.4038956250685
GloBI,9917.554513702633
GloBI,5975.265418442037
GloBI,6376.493219240063
GloBI,1819.861998224026
GloBI,14046.93934061077
GloBI,5708.093677388449
GloBI,5015.867949976678
GloBI,5747.459264157776
GloBI,6877.581462872566
GloBI,6774.7848237668195
GloBI,4766.399794503999
GloBI,1776.552379284179
GloBI,989.5654087350842
GloBI,8428.023971747829
GloBI,4278.139587434589
GloBI,11010.505881343119
GloBI,3885.5391810665838
GloBI,1671.8635322127468
GloBI,3202.2778383640275
GloBI,949.8331626578522
GloBI,7124.977779989889
GloBI,14525.701575151114
GloBI,8768.998296333208
GloBI,1336.2614419392582
GloBI,12561.943292496484
GloBI,7901.919389375117
GloBI,6283.296685570163
GloBI,2248.337121980139
GloBI,4419.422787037607
GloBI,8483.789149710266
GloBI,8733.348216654796
GloBI,8364.738649355178
GloBI,7714.106509316194
GloBI,3694.3952002002584
GloBI,3960.5029698263506
GloBI,8062.198702701626
GloBI,4517.870352975329
GloBI,1199.6747412039754
GloBI,2052.4144149810068
GloBI,9088.837027708243
GloBI,5639.303836035611
GloBI,1817.771760377816
GloBI,7765.826238967266
GloBI,7541.5333985363695
GloBI,3306.5301047092926
GloBI,5856.410058024165
GloBI,15126.10684013778
GloBI,3579.40326065709
GloBI,3343.3721283117548
GloBI,8181.675714109281
GloBI,1082.3883477882443
GloBI,7438.433504437158
GloBI,1007.8138247233828
GloBI,961.9314330685821
GloBI,1198.7902409982335
GloBI,1200.9216075586774
GloBI,1463.9831234715853
GloBI,13240.696514430909
GloBI,2617.175054582571
GloBI,3329.936374120669
GloBI,9001.147277982884
GloBI,1635.0103557766645
GloBI,15259.73615677125
GloBI,4056.368498322103
GloBI,7949.2046624099485
GloBI,6974.1036311237185
GloBI,679.4952508746227
GloBI,16524.407573792065
GloBI,2936.774827901477
GloBI,15724.378960781622
GloBI,6208.310579633459
GloBI,189.50742751956096
GloBI,15629.800001314416
GloBI,8772.784369642264
GloBI,8602.006836414748
GloBI,8501.640472598365
GloBI,2463.632311412938
GloBI,12551.77577266465
GloBI,2128.5980412421495
GloBI,11578.281669583412
GloBI,8015.399617657453
GloBI,10216.4832508416
GloBI,8964.212570845684
GloBI,1927.6980049212068
GloBI,6169.102969201963
GloBI,1017.2946111422875
GloBI,11066.506726256224
GloBI,6885.873004343054
GloBI,2610.4480521994146
GloBI,10873.29474364958
GloBI,3411.878744021505
GloBI,10094.929385763055
GloBI,13949.519108875747
GloBI,5826.294227419008
GloBI,15052.683336399316
GloBI,1943.5104845930775
GloBI,16404.3163734682
GloBI,14909.945265563136
