AMNH-B,10807.578051024951
AMNH-B,13999.992249261271
AMNH-B,11881.733741754477
AMNH-B,1055.8237652604212
AMNH-B,15654.958927974265
AMNH-B,11643.3868825406
AMNH-B,11773.503552033577
AMNH-B,1867.9446648064602
AMNH-B,10617.368037532797
AMNH-B,9321.696690139805
AMNH-B,438.2204658341736
AMNH-B,18793.202630456017
AMNH-B,3478.790701437236
AMNH-B,5121.755218002398
AMNH-B,3755.134116662091
AMNH-B,14834.381681167879
AMNH-B,2680.9168275892166
AMNH-B,5295.148356913208
AMNH-B,260.0859410471865
AMNH-B,6041.7708054149025
AMNH-B,1138.2550490169115
AMNH-B,6118.880349820164
AMNH-B,8067.068804777063
AMNH-B,13301.89206560869
AMNH-B,5762.470456186645
AMNH-B,12653.199184372248
AMNH-B,10478.0489499281
AMNH-B,5182.777631570101
AMNH-B,9811.133317649603
AMNH-B,1360.149510407949
AMNH-B,546.3137052278729
AMNH-B,16090.337077010654
AMNH-B,11082.967962556615
AMNH-B,3868.641787637271
AMNH-B,3185.5058069885768
AMNH-B,15865.012867933096
AMNH-B,12915.289579851144
AMNH-B,5967.801957127281
AMNH-B,6399.849684109046
AMNH-B,10499.161485235869
AMNH-B,3949.2568274098735
AMNH-B,5930.123861160554
AMNH-B,9813.947517327966
AMNH-B,1021.2592930508678
AMNH-B,2479.4737189681605
AMNH-B,8010.566687990339
AMNH-B,4694.971021835657
AMNH-B,252.11482454089366
AMNH-B,751.8927145017547
AMNH-B,11557.312438849134
AMNH-B,7757.086455601469
AMNH-B,794.0834690803285
AMNH-B,1289.8030457507869
AMNH-B,4396.96271028986
AMNH-B,1156.276733273001
AMNH-B,12129.460479800455
AMNH-B,10137.57214460987
AMNH-B,2400.193731263834
AMNH-B,3352.644413077733
AMNH-B,11567.73381427068
AMNH-B,3256.294967365891
AMNH-B,8941.850049759643
AMNH-B,3432.0549150226325
AMNH-B,11358.027749070245
AMNH-B,7885.748659060208
AMNH-B,5304.5161445348285
AMNH-B,4434.817250065895
AMNH-B,982.6403669125046
AMNH-B,1418.1886817948002
AMNH-B,11118.551633459267
AMNH-B,1662.7741084480758
AMNH-B,14784.693976172728
AMNH-B,5139.6835558734865
AMNH-B,13086.967311658893
AMNH-B,2458.4874987521234
AMNH-B,10351.856624461476
AMNH-B,18709.82752764085
AMNH-B,3312.0670205839815
AMNH-B,8246.617509312397
AMNH-B,16088.342093606143
AMNH-B,10118.681090785085
AMNH-B,63.70186268374941
AMNH-B,6338.65561575824
AMNH-B,4227.035961375942
AMNH-B,7067.453264130964
AMNH-B,3387.683065553608
AMNH-B,18768.597661101925
AMNH-B,9871.500267882175
AMNH-B,1606.0930587146427
AMNH-B,4083.6073202710572
AMNH-B,5664.476801288975
AMNH-B,712.5593846149052
AMNH-B,12997.085561117196
AMNH-B,16338.351489044764
AMNH-B,6393.573270537833
AMNH-B,2442.4460205586724
AMNH-B,1698.7740708800302
AMNH-B,5627.333817583125
AMNH-B,6316.7569112608835
AMNH-B,7767.571754691269
AMNH-B,11314.879923302417
AMNH-B,15630.721733566137
AMNH-B,1062.7083205437605
AMNH-B,4675.8869616500315
AMNH-B,14446.677732315791
AMNH-B,11456.070955919035
AMNH-B,11059.020707422646
AMNH-B,7580.535332488361
AMNH-B,3870.8021877062833
AMNH-B,13845.680587444776
AMNH-B,2751.528480897251
AMNH-B,4232.054250880926
AMNH-B,10648.703748215701
AMNH-B,0.0
AMNH-B,5730.36442827406
AMNH-B,7709.383002042137
AMNH-B,15267.422266847436
AMNH-B,1338.3716713695933
AMNH-B,13363.515997759256
AMNH-B,6015.468076850218
AMNH-B,5796.915428009505
AMNH-B,8602.809364103106
AMNH-B,4092.015686781073
AMNH-B,12604.563409364433
AMNH-B,3637.771744318755
AMNH-B,5294.599416420808
AMNH-B,7411.30858501151
AMNH-B,11783.571567381648
AMNH-B,4971.734490823824
AMNH-B,2746.740653502924
AMNH-B,11084.690479753332
AMNH-B,13113.015947943628
AMNH-B,1395.239510210346
AMNH-B,11145.64461910602
AMNH-B,11285.896049772282
